,,0,1
HRV_pNN50,mean,75.26980873610954,78.03264591357355
HRV_pNN50,std,16.995777845708865,13.791774456391085
HRV_pNN50,min,5.952380952380952,1.25
HRV_pNN50,25%,69.27990708478512,74.59644874899112
HRV_pNN50,50%,81.08108108108108,81.69014084507043
HRV_pNN50,75%,86.36363636363636,86.66666666666667
HRV_pNN50,max,98.36065573770492,98.21428571428572
HRV_pNN20,count,647.0,2308.0
HRV_pNN20,mean,86.54897178821571,88.32193651578586
HRV_pNN20,std,11.120701921179663,9.257234861335384
HRV_pNN20,min,29.629629629629623,20.0
HRV_pNN20,25%,83.58410060633281,86.36363636363636
HRV_pNN20,50%,90.2777777777778,90.78947368421052
HRV_pNN20,75%,93.44262295081968,93.76929012345678
HRV_pNN20,max,98.50746268656717,98.66666666666669
HRV_MinNN,count,647.0,2308.0
