EDA_Mean,EDA_Min,EDA_Max,EDA_Std,EDA_Kurtosis,EDA_Skew,EDA_Num_Peaks,EDA_Amphitude,EDA_Duration,HR_Mean,HR_Min,HR_Max,HR_Std,HR_RMS,temp_Mean,temp_Min,temp_Max,temp_Std,temp_rms,HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_SDRMSSD,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,window_start_sec,start_unix,end_unix,label
0.70377545,0.587256,0.848679,0.08415629724059573,-1.2349865048161501,0.3629601267152166,0,0.0,0.0,77.26599999999999,76.55,78.2,0.5162789943431766,0.1910497317454286,33.469,33.41,33.53,0.03590264614203387,0.015525000516124009,1528.125,1007.5641651403646,,,,,,,1312.1511813263935,1458.4844601753275,0.65934669293439,0.8586674397227932,1031.25,463.3125,0.44927272727272727,828.125,0.7678720100848929,893.75,2050.0,80.0,80.0,718.75,3187.5,5.0,0.0,1380.0,1595254260.0,1595254270.0,2
0.5956181,0.509086,0.73719,0.05167814541360788,0.1216526196887302,0.6461626548243429,0,0.0,0.0,76.51100000000001,75.98,77.15,0.3684684518381455,0.13262310842718567,33.474000000000004,33.45,33.49,0.012000000000000455,0.008473185457363268,683.59375,156.83484296784945,,,,,,,206.64562606725377,216.54735205450604,0.2294269702843969,0.3022930301326684,648.4375,173.7421875,0.2679397590361446,257.8125,0.7589555411969224,543.75,853.125,66.66666666666666,83.33333333333334,437.5,921.875,6.0,93.75,1385.0,1595254265.0,1595254275.0,2
0.536637775,0.509086,0.584693,0.023857563144092788,-1.0971708117561125,0.6413705287816848,0,0.0,0.0,76.037,75.82,76.43,0.19621671692289863,0.079791394690573,33.479,33.45,33.5,0.014456832294801278,0.00877058019307021,812.5,165.6872262561132,,,,,,,264.39666971868866,278.2439664415225,0.20392274000752394,0.3254112858076168,851.5625,115.828125,0.1360183486238532,128.90625,0.6266615477131395,690.625,893.75,80.0,90.0,531.25,1078.125,5.0,328.125,1390.0,1595254270.0,1595254280.0,2
0.515429175,0.500115,0.529589,0.006954100390731718,-0.6179729164653529,-0.22897199094599077,0,0.0,0.0,75.85999999999999,75.8,75.95,0.046043457732887615,0.029249881291308004,33.489,33.47,33.5,0.010440306508911059,0.007161148740394686,805.3977272727273,209.20744652573478,,,,,,,371.07319021993493,391.09000100857713,0.2597566884552333,0.4607328499379792,843.75,185.325,0.21964444444444442,242.1875,0.5637902495778194,578.125,968.75,81.81818181818183,81.81818181818183,453.125,1109.375,5.5,406.25,1395.0,1595254275.0,1595254285.0,2
0.502099925,0.462952,0.583343,0.021058025305554524,3.64374372389032,0.9048724191227093,0,0.0,0.0,75.897,75.8,76.2,0.11584903970253911,0.09683892697556257,33.49300000000001,33.47,33.5,0.009000000000000025,0.006201736729460658,754.2613636363636,189.19686716606736,,,,,,,334.71798997439623,350.78424661551026,0.2508372777493624,0.4437692371788605,796.875,231.65625,0.2907058823529412,265.625,0.5652426007354421,593.75,921.875,81.81818181818183,81.81818181818183,453.125,1078.125,5.5,359.375,1400.0,1595254280.0,1595254290.0,2
0.53932445,0.462952,0.621787,0.052700030660783305,-1.5450735194222105,0.035517480807035505,2,0.06407399999999996,14.326230878274675,76.38500000000002,75.82,77.18,0.47871181309844624,0.1765093639316516,33.499,33.47,33.55,0.023430749027719546,0.019611613513818123,806.25,141.91155304938667,,,,,,,232.45743337938956,245.8697448317119,0.17601432936358036,0.28831929721474675,804.6875,138.99375,0.17273009708737866,164.0625,0.6104840399651811,687.5,896.875,70.0,80.0,609.375,1078.125,10.0,0.0,1405.0,1595254285.0,1595254295.0,2
0.583598925,0.55515,0.621787,0.015466153171340794,0.8094053738289233,0.8754851616817331,1,0.047414999999999985,6.034566832599632,77.43599999999999,76.43,78.3,0.6799588222826425,0.24305920632178749,33.479,33.39,33.55,0.043462627624201215,0.027032743678162375,875.0,215.37576175140973,,,,,,,334.0765523905305,356.17428184474386,0.24614372771589682,0.3818017741606063,812.5,254.82187499999998,0.313626923076923,292.96875,0.6446898479113814,700.0,1053.125,87.5,87.5,625.0,1234.375,4.0,140.625,1410.0,1595254290.0,1595254300.0,2
0.573411175,0.512861,0.584624,0.016678425070862504,6.5545822200656225,-2.7255978361023923,1,0.010252000000000039,5.166861750552691,78.09400000000001,77.53,78.3,0.23139576487049116,0.18214768123085623,33.477,33.39,33.53,0.03822302970723302,0.02050640925449484,937.5,436.702078489607,,,,,,,477.449043653576,498.9991843799995,0.46581555038891415,0.5092789798971478,734.375,243.2390625,0.3312191489361702,523.4375,0.9146569341679657,637.5,1259.3750000000002,75.0,87.5,515.625,1765.625,8.0,0.0,1415.0,1595254295.0,1595254305.0,2
0.537785925,0.45135,0.585906,0.04800178308791638,-1.168492596143668,-0.7103013060182812,1,0.12943000000000005,7.938158676709616,77.761,77.13,78.27,0.4129757862151265,0.14079141387962077,33.4,33.23,33.53,0.10990905331227403,0.041970685740627484,771.3068181818181,288.4726014049924,,,,,,,430.43968254855406,452.139133461089,0.3740049933501191,0.5580654447774992,671.875,277.9875,0.41374883720930233,492.1875,0.6701812428096762,515.625,1031.25,90.9090909090909,90.9090909090909,421.875,1265.625,11.0,0.0,1420.0,1595254300.0,1595254310.0,2
0.492132975,0.442379,0.585906,0.04342977959619845,-0.4591448992018119,0.8389364755185668,2,0.13840000000000002,13.313174933700124,77.05100000000002,76.45,77.75,0.3971007428852273,0.15048071120394269,33.313,33.23,33.39,0.050606323715520894,0.03819652286497295,687.5,243.90353070766864,,,,,,,232.45743337938956,238.35012820937237,0.3547687719384271,0.3381199030972939,671.875,370.65,0.5516651162790698,468.75,1.0492395410285638,446.875,962.5,76.92307692307693,76.92307692307693,406.25,1031.25,6.5,15.625,1425.0,1595254305.0,1595254315.0,2
