EDA_Mean,EDA_Min,EDA_Max,EDA_Std,EDA_Kurtosis,EDA_Skew,EDA_Num_Peaks,EDA_Amphitude,EDA_Duration,HR_Mean,HR_Min,HR_Max,HR_Std,HR_RMS,temp_Mean,temp_Min,temp_Max,temp_Std,temp_rms,HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_SDRMSSD,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,window_start_sec,start_unix,end_unix,label
0.22304240000000003,0.212727,0.234512,0.005117510321435607,-0.31455363401413283,0.3260640618085782,0,0.0,0.0,137.24899999999997,129.97,144.52,4.608347751635072,1.6182741149481183,33.132000000000005,33.07,33.21,0.04354308211415323,0.014142135623731357,300.0,139.1747537054243,,,,,,,121.93162919552852,122.84305522768642,0.4639158456847477,0.40643876398509504,257.8125,23.165625,0.08985454545454545,27.34375,1.14141633818609,234.375,281.25,10.0,46.666666666666664,234.375,781.25,3.75,15.625,760.0,1604626677.0,1604626687.0,2
0.226406325,0.212727,0.237075,0.0068854407280416665,-1.2175339996934251,-0.33384344291301393,1,0.008971000000000007,7.800015605493133,145.13500000000002,137.97,151.92,4.459628347743786,1.5523852614605682,33.214,33.15,33.29,0.049839743177509575,0.015525000516124009,309.97983870967744,129.04249581361347,,,,,,,139.98697856110286,141.60537889972022,0.4162931897466815,0.4516002690491513,265.625,23.165625,0.08721176470588235,31.25,0.9218178514888637,250.0,296.875,22.58064516129032,51.61290322580645,234.375,734.375,3.4444444444444446,31.25,765.0,1604626682.0,1604626692.0,2
0.23226910000000003,0.225541,0.238356,0.0029467724869762183,-0.1708047210553323,-0.20828697871603302,0,0.0,0.0,152.79900000000004,146.07,159.67,4.3418508726118175,1.5120258669157156,33.285000000000004,33.23,33.34,0.036124783736378056,0.012506408613597116,557.6171875,150.48951699890097,,,,,,,228.07505160947935,235.99144960297667,0.26987962418016564,0.4090172554257563,539.0625,115.828125,0.2148695652173913,164.0625,0.6598245443196307,453.125,687.5,81.25,87.5,328.125,921.875,8.0,218.75,770.0,1604626687.0,1604626697.0,2
0.23201282499999998,0.225541,0.238356,0.0029495115179254687,-0.3948398277091747,-0.2825519426651483,2,0.012815999999999994,13.999999999999986,160.16,153.45,166.33,4.11815978320415,1.4363069928736631,33.35,33.27,33.43,0.05567764362829909,0.017541160386140106,325.4310344827586,105.56741132006695,,,,,,,79.890759679345,81.15805491536562,0.3243925751821925,0.24549213570341774,265.625,23.165625,0.08721176470588235,171.875,1.321397014420435,250.0,421.875,27.586206896551722,58.620689655172406,234.375,609.375,4.142857142857143,31.25,775.0,1604626692.0,1604626702.0,2
0.23117984999999996,0.225541,0.235793,0.002444933082417592,-0.549234412423794,-0.3861945070376317,2,0.012815999999999994,13.99999999999999,166.72199999999998,161.05,172.13,3.4503066530382442,1.2402777466716417,33.42900000000001,33.31,33.49,0.05593746508378703,0.018257418583505,333.53365384615387,223.47321863506463,,,,,,,132.43512562760682,128.01697682013378,0.6700170014572028,0.3970667550348428,265.625,23.165625,0.08721176470588235,31.25,1.687416518661726,250.0,296.875,23.076923076923077,46.15384615384615,234.375,1296.875,3.7142857142857144,31.25,780.0,1604626697.0,1604626707.0,2
0.23345449999999998,0.229386,0.240919,0.0029625468772662474,-0.10800000194559889,0.8429040446931254,0,0.0,0.0,173.14600000000002,167.52,179.6,3.9242864319516717,1.3583159508090221,33.499,33.45,33.55,0.03238826948140299,0.012608503439121819,606.0267857142857,238.0858926021895,,,,,,,274.69662024327295,284.33251126654693,0.3928636459881433,0.4532747177494891,632.8125,266.40468749999997,0.42098518518518513,308.59375,0.866723050292134,437.5,756.25,78.57142857142857,85.71428571428571,140.625,1078.125,4.666666666666667,296.875,785.0,1604626702.0,1604626712.0,2
0.236017475,0.230667,0.240919,0.002746853791044403,-1.0155750804087522,-0.04489653316370128,0,0.0,0.0,179.869,173.58,184.13,3.7075421777776114,1.3075549701637756,33.575,33.5,33.66,0.05696490147450311,0.01804552647170468,502.75735294117646,149.38383518973077,,,,,,,141.3285352744183,144.95293215062088,0.2971290908344188,0.28110684895533294,468.75,115.828125,0.2471,187.5,1.056996981534348,393.75,606.25,76.47058823529412,82.35294117647058,312.5,875.0,8.5,125.0,790.0,1604626707.0,1604626717.0,2
0.23797179999999996,0.23323,0.24989,0.003193571841997608,3.1630341930202386,1.4290472622263197,0,0.0,0.0,183.469,181.08,184.22,0.9377254395610644,0.7013795928976877,33.628,33.57,33.66,0.03249615361854284,0.01552500051612319,564.453125,112.07602400268311,,,,,,,131.78215531069952,136.30091337953402,0.19855683145112024,0.23346873189992443,554.6875,104.2453125,0.18793521126760562,128.90625,0.8504643419926184,484.375,625.0,75.0,93.75,406.25,890.625,5.333333333333333,78.125,795.0,1604626712.0,1604626722.0,2
0.2383883,0.231949,0.24989,0.0033964588780080935,1.6114627100581629,0.9479942901093977,0,0.0,0.0,182.78799999999998,180.75,184.22,1.149789545960478,0.4103521522898217,33.648,33.61,33.71,0.0292574776766554,0.010860419786947725,614.9553571428571,127.47064714103772,,,,,,,123.64044295704939,127.49169231984068,0.20728439172117932,0.20105596531672643,593.75,127.41093749999999,0.21458684210526313,187.5,1.0309785705419938,512.5,762.5,71.42857142857143,78.57142857142857,406.25,796.875,4.666666666666667,156.25,800.0,1604626717.0,1604626727.0,2
0.23723489999999997,0.229386,0.243482,0.0029108204324554267,0.005024263060548595,-0.25695326016697756,0,0.0,0.0,180.07700000000003,176.43,182.8,2.0011049447742644,0.7419568720619811,33.722,33.61,33.81,0.06779380502671442,0.012194996872404634,385.1902173913044,268.76522385412824,,,,,,,196.31843226399022,195.64973591244183,0.6977467539916697,0.5096661945195654,265.625,46.33125,0.1744235294117647,156.25,1.369026946449524,234.375,434.37500000000006,39.130434782608695,73.91304347826086,218.75,1437.5,4.6,15.625,805.0,1604626722.0,1604626732.0,2
0.23886884999999997,0.229386,0.248608,0.0038316803007949394,0.062272064235461944,0.13873696433358904,1,0.006406999999999996,5.000000000000011,175.528,169.6,180.02,3.320047590020362,1.2050818321683492,33.795,33.73,33.84,0.030740852297879612,0.011657505560686805,721.3541666666666,378.3487629930001,,,,,,,608.3178475872476,637.2416198760661,0.524497924149141,0.8432998320343071,625.0,185.325,0.29652,304.6875,0.6219590046447481,509.375,865.625,83.33333333333334,91.66666666666666,109.375,1593.75,6.0,390.625,810.0,1604626727.0,1604626737.0,2
0.24005419999999997,0.230667,0.248608,0.0046505319545187525,-0.4967913714885044,-0.6360933567521179,1,0.014095999999999997,8.583192445053065,168.51700000000002,160.93,175.38,4.743226855211541,1.621415705144392,33.846,33.77,33.91,0.04608687448721001,0.010377490433254581,977.6785714285714,235.04368894800325,,,,,,,251.54147168840103,272.2070529716304,0.2404099832162225,0.25728442766302206,890.625,277.9875,0.3121263157894737,265.625,0.9344132693918777,837.5,1140.625,71.42857142857143,85.71428571428571,656.25,1359.375,7.0,0.0,815.0,1604626732.0,1604626742.0,2
0.24172015,0.230667,0.247327,0.004834964402919634,0.3709861010575368,-1.2104576875814568,2,0.010251999999999983,18.000000000000043,160.036,152.2,167.83,4.957967728817931,1.7377347962857372,33.903000000000006,33.84,33.95,0.03034798181098671,0.01368135545841467,921.875,246.9117287325863,,,,,,,339.0506704651344,354.57128497800323,0.2678364515065343,0.3677837781316712,843.75,92.6625,0.10982222222222221,175.78125,0.7282443311315528,784.375,1096.8750000000002,75.0,87.5,625.0,1359.375,4.0,218.75,820.0,1604626737.0,1604626747.0,2
0.24232895000000002,0.230667,0.247327,0.0036674786703537903,1.012961064386368,-0.945379685601883,2,0.012815999999999994,18.833615109893906,151.35399999999998,143.52,159.25,5.026014723416557,1.7481323367144328,33.942,33.89,33.99,0.027129319932501963,0.01395964880904235,801.1363636363636,285.30847042360057,,,,,,,427.19447232788485,446.59750028067157,0.3561297219471894,0.5332356534021825,765.625,231.65625,0.30257142857142855,390.625,0.6678655481399056,609.375,1171.875,54.54545454545454,72.72727272727273,421.875,1234.375,5.5,203.125,825.0,1604626742.0,1604626752.0,2
0.23742719999999995,0.225541,0.247327,0.0048881264519240915,-0.43069428471719595,-0.21710804450502635,1,0.012814999999999993,7.366682274595492,142.35499999999996,133.82,150.48,5.31622469427318,1.8541365166088017,33.982,33.95,34.05,0.029597297173896107,0.01746791931307739,294.43359375,129.03696482287782,,,,,,,114.30424834412817,115.48551234604258,0.43825489876824836,0.38821741394489967,250.0,23.165625,0.0926625,46.875,1.1288903666501953,234.375,293.75,21.875,53.125,203.125,734.375,4.571428571428571,31.25,830.0,1604626747.0,1604626757.0,2
0.238484375,0.225541,0.248608,0.005274403652013658,-0.4644090995871295,-0.33606833065231373,0,0.0,0.0,132.782,123.97,141.65,5.664709701299796,1.9652028450575336,34.032,33.97,34.09,0.03919183588453143,0.019148542155126378,743.75,301.4720827318289,,,,,,,346.73577035610913,367.76882174811936,0.4053406154377531,0.4661993551006509,843.75,266.40468749999997,0.31573888888888885,542.96875,0.8694576923004138,468.75,1015.625,70.0,80.0,250.0,1031.25,3.3333333333333335,765.625,835.0,1604626752.0,1604626762.0,2
0.24601320000000002,0.238356,0.255016,0.00443458144699136,-0.9192193694462212,-0.018770710243806034,0,0.0,0.0,123.23700000000001,115.05,131.78,5.283591676123353,1.8642871738728102,34.098,34.03,34.15,0.042142615011410735,0.010621700090875832,884.375,342.6592543377945,,,,,,,370.1216250924973,390.8419536407196,0.38745922751976763,0.41851208491024433,867.1875,347.484375,0.4007027027027027,476.5625,0.9258017665197497,553.125,1096.875,50.0,60.0,500.0,1578.125,5.0,218.75,840.0,1604626757.0,1604626767.0,2
0.24886452500000003,0.243482,0.255016,0.002629493715408914,-0.30843794002828195,0.07709460055209558,1,0.008971000000000007,9.0,113.773,104.73,122.07,5.57235147850528,1.9354241567849313,34.14,34.11,34.18,0.022803508501982272,0.01458836909392171,649.0384615384615,199.8550280868674,,,,,,,247.09411426030232,256.1788230323989,0.30792478401532164,0.3807079686380954,609.375,162.15937499999998,0.26610769230769227,218.75,0.8088214836081822,500.0,737.5,53.84615384615385,69.23076923076923,421.875,1109.375,6.5,78.125,845.0,1604626762.0,1604626772.0,2
0.24745489999999998,0.243482,0.252453,0.002394026198687049,-0.8561862542707286,0.22279055080856364,0,0.0,0.0,104.23499999999999,97.48,113.05,5.293624939490897,1.825331020207933,34.157,34.11,34.18,0.021470910553583456,0.011875421719906413,566.6666666666666,172.1250886156704,,,,,,,185.11315615146628,191.67806655558954,0.3037501563805948,0.3266702755614111,531.25,185.325,0.3488470588235294,218.75,0.9298371449883952,418.75,671.8750000000001,66.66666666666666,80.0,328.125,968.75,7.5,156.25,850.0,1604626767.0,1604626777.0,2
0.2467501,0.240919,0.251171,0.0024807602745932494,-0.7364839920356077,-0.15854994294592045,1,0.006406999999999968,5.2500975419430205,97.912,95.77,102.72,2.157469814389068,1.0182610448974057,34.181000000000004,34.16,34.21,0.020712315177209725,0.006602252917735866,528.4926470588235,113.64909218067977,,,,,,,154.67960838455727,159.75241260567344,0.21504384746535582,0.2926807198650405,546.875,115.828125,0.2118,187.5,0.7347386857751196,409.375,621.875,70.58823529411765,88.23529411764706,328.125,687.5,8.5,46.875,855.0,1604626772.0,1604626782.0,2
0.24546855,0.240919,0.251171,0.002792252942965587,-0.8472997075400257,0.25131116862670205,0,0.0,0.0,95.929,95.58,96.87,0.4323528651460539,0.19936008739074365,34.222,34.16,34.29,0.037363083384539475,0.012506408613597407,562.5,196.65165903190342,,,,,,,311.03824791601863,321.94795174212925,0.34960294939005054,0.5529568851840331,578.125,138.99375,0.24042162162162165,152.34375,0.6322426915322646,453.125,640.625,75.0,81.25,203.125,1125.0,8.0,281.25,860.0,1604626777.0,1604626787.0,2
0.24485982499999998,0.238356,0.251171,0.0023869867289901276,0.5154187831325268,-0.13253472903203178,1,0.010251999999999983,6.500195083886091,95.66099999999999,95.58,95.8,0.0781600921186783,0.03741657386773957,34.275,34.21,34.34,0.036124783736377765,0.017097008285302535,695.9134615384615,317.38470012998823,,,,,,,523.0875695987719,544.7180814273578,0.4560692064044045,0.7516560585598933,562.5,208.490625,0.37065,281.25,0.6067525182703813,453.125,987.5000000000005,92.3076923076923,92.3076923076923,390.625,1359.375,6.5,31.25,865.0,1604626782.0,1604626792.0,2
0.24197649999999998,0.220415,0.251171,0.0053829307352036395,4.701460237905925,-1.6907640718197163,0,0.0,0.0,95.773,95.63,95.85,0.06753517601961069,0.034156502553199034,34.324,34.27,34.39,0.03555277766926192,0.0183973242201563,328.125,126.32114332129835,,,,,,,144.7991604775387,147.7175523098615,0.3849787225030045,0.4412926795505941,273.4375,69.496875,0.25416,164.0625,0.8723886444140907,234.375,421.875,46.15384615384615,73.07692307692307,203.125,703.125,4.333333333333333,31.25,870.0,1604626787.0,1604626797.0,2
0.23944559999999998,0.220415,0.253734,0.005834256412774468,1.9949130148848875,-0.5036614396502673,1,0.02434800000000001,7.111115928206019,95.804,95.75,95.85,0.03292415526630711,0.030550504633036477,34.388999999999996,34.31,34.47,0.049889878733065295,0.011208970766355983,787.5,248.82536546742978,,,,,,,346.69665084672124,367.16903026834177,0.3159687180538791,0.44024971536091584,695.3125,185.325,0.26653483146067414,328.125,0.717703401113726,606.25,1043.75,80.0,90.0,531.25,1203.125,5.0,0.0,875.0,1604626792.0,1604626802.0,2
0.24123965000000003,0.229386,0.253734,0.005509974258333699,-0.5299334340379587,-0.012979934722222218,1,0.021785000000000027,5.333376690946935,95.988,95.75,96.55,0.2602998271224932,0.11590225767142341,34.452000000000005,34.39,34.49,0.03155946767611961,0.008473185457362838,680.9895833333334,254.44018015902296,,,,,,,336.60577030448053,346.6112838646093,0.37363299878036255,0.49428916174730597,601.5625,196.90781249999998,0.3273272727272727,328.125,0.7558996387045481,506.25,937.5000000000001,91.66666666666666,91.66666666666666,375.0,1203.125,6.0,156.25,880.0,1604626797.0,1604626807.0,2
0.24361040000000003,0.234512,0.24989,0.004618736503633866,-0.8249581779471473,-0.6033314714859017,1,0.015378000000000003,23.899773705127664,96.718,95.9,97.75,0.6089958948958522,0.21252450839060058,34.484,34.45,34.5,0.014966629547095734,0.00577350269189574,369.59134615384613,166.53302434386814,,,,,,,222.97263705441526,227.41935670053095,0.45058691464747413,0.6032950700138976,312.5,92.6625,0.29652,164.0625,0.7468765071080299,265.625,453.125,61.53846153846154,76.92307692307693,187.5,984.375,8.666666666666666,46.875,885.0,1604626802.0,1604626812.0,2
0.246269525,0.234512,0.255016,0.004071518070618745,0.9331533858444314,-0.6463505503194333,0,0.0,0.0,98.05799999999999,96.75,99.75,0.9553198417284121,0.34589658056194283,34.501999999999995,34.49,34.53,0.014696938456698852,0.007337993857053458,419.03409090909093,133.33766649479455,,,,,,,163.27226066050068,166.67596700241603,0.3182024312282554,0.3896395644237033,421.875,150.5765625,0.3569222222222222,171.875,0.8166584204529974,312.5,509.375,72.72727272727273,77.27272727272727,218.75,718.75,7.333333333333333,93.75,890.0,1604626807.0,1604626817.0,2
0.24825582499999999,0.229386,0.281927,0.01180080001713337,0.9834604209373694,0.7738668808715831,0,0.0,0.0,100.027,98.02,102.08,1.313895353519449,0.4528919419807681,34.521,34.49,34.59,0.03014962686336287,0.01037749043325581,673.0769230769231,187.11565843459027,,,,,,,268.74697188216527,280.36740725205993,0.2780004068171055,0.3992812153677884,703.125,208.490625,0.29652,265.625,0.6962521554164076,490.62500000000006,831.25,69.23076923076923,76.92307692307693,390.625,1031.25,4.333333333333333,312.5,895.0,1604626812.0,1604626822.0,2
0.24713452499999997,0.229386,0.281927,0.011764432017712326,1.3786916546671995,1.0515513346753684,0,0.0,0.0,102.24,100.27,104.03,1.20632499766854,0.42068726838089404,34.557,34.49,34.61,0.0384837628097882,0.010860419786947725,629.4642857142857,206.32907242163822,,,,,,,256.08578227737553,265.78991863755664,0.32778519306699977,0.4068313136888803,617.1875,220.07343749999998,0.35657468354430377,242.1875,0.8057029585428368,440.625,759.375,78.57142857142857,85.71428571428571,375.0,1031.25,7.0,328.125,900.0,1604626817.0,1604626827.0,2
0.24386670000000002,0.229386,0.257579,0.006721454917649901,-0.2700297093537243,-0.251800199039264,0,0.0,0.0,104.436,102.53,106.88,1.3569097243368833,0.5047441596162024,34.541,34.45,34.61,0.04825971404805439,0.01648620246736228,638.2211538461538,201.80320675055611,,,,,,,210.6479494173869,215.38864269168926,0.3161963616129241,0.33005479080087746,609.375,138.99375,0.2280923076923077,171.875,0.9580117314633553,496.875,706.25,84.61538461538461,92.3076923076923,421.875,1203.125,13.0,0.0,905.0,1604626822.0,1604626832.0,2
0.23864460000000004,0.229386,0.257579,0.00819298441900142,-0.40880981312089615,0.8940262727348391,1,0.028192999999999996,6.58328997571974,107.152,104.43,109.92,1.8032126885090394,0.6166306295776536,34.497,34.45,34.53,0.030999999999999632,0.02038098661460251,1365.625,324.11990210028756,,,,,,,315.3193136032901,323.5984905294162,0.23734180474162933,0.23089743787883943,1156.25,115.828125,0.10017567567567567,546.875,1.027910083896953,1140.625,1709.375,40.0,60.0,1078.125,1734.375,2.5,78.125,910.0,1604626827.0,1604626837.0,2
0.23326229999999998,0.219134,0.246045,0.006162443732806004,0.0965087686010575,-0.12599023926262934,0,0.0,0.0,110.023,107.52,112.2,1.496783551486321,0.5257164423696283,34.528000000000006,34.45,34.57,0.041424630354415196,0.015021352323976623,468.75,155.55400544862582,,,,,,,194.3203969393503,197.90054113874103,0.3318485449570684,0.4145501801372806,468.75,138.99375,0.29652,148.4375,0.8005027156113522,353.125,534.375,89.47368421052632,94.73684210526315,250.0,859.375,6.333333333333333,218.75,915.0,1604626832.0,1604626842.0,2
0.232589525,0.217853,0.24989,0.008190585577318327,-0.9378632207116726,0.09885071248896447,0,0.0,0.0,112.25699999999999,110.43,113.82,1.081231242611865,0.3834202799945643,34.549,34.5,34.57,0.020223748416156595,0.011657505560686492,500.86805555555554,146.32761560499708,,,,,,,220.6456726692075,227.3653056033299,0.2921480297694222,0.4405265423135651,484.375,115.828125,0.2391290322580645,109.375,0.6631791769801522,443.75,571.875,77.77777777777779,88.88888888888889,125.0,750.0,4.5,437.5,920.0,1604626837.0,1604626847.0,2
0.24172022499999998,0.217853,0.255016,0.010959182260751711,-0.9251722851494022,-0.6095652916226685,1,0.01537800000000003,15.555536287175922,114.234,112.62,116.25,1.186492309288179,0.41431335430511473,34.517999999999994,34.47,34.55,0.026381811916545116,0.014935759876113373,671.875,214.15152907193112,,,,,,,262.56724184555964,272.25304360392846,0.31873715954892073,0.390797755305019,601.5625,173.7421875,0.2888181818181818,214.84375,0.815606423583844,496.875,806.25,85.71428571428571,92.85714285714286,453.125,1125.0,7.0,15.625,925.0,1604626842.0,1604626852.0,2
