EDA_Mean,EDA_Min,EDA_Max,EDA_Std,EDA_Kurtosis,EDA_Skew,EDA_Num_Peaks,EDA_Amphitude,EDA_Duration,HR_Mean,HR_Min,HR_Max,HR_Std,HR_RMS,temp_Mean,temp_Min,temp_Max,temp_Std,temp_rms,HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_SDRMSSD,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,window_start_sec,start_unix,end_unix,label
0.0530023,0.0,0.297197,0.08191473474296307,2.705124297976549,1.9888661895394562,1,0.094796,6.332692121856354,75.258,64.0,81.4,4.8324813501968125,6.340103399086731,32.196,32.05,32.49,0.127451951730839,0.04529108136578416,721.5909090909091,282.2740196317949,,,,,,,300.43100549460604,316.3349756828634,0.3911828933479992,0.4163453304492178,640.625,92.6625,0.1446439024390244,109.375,0.9395635419422875,546.875,671.875,81.81818181818183,90.9090909090909,500.0,1359.375,3.6666666666666665,171.875,0.0,1593006542.0,1593006552.0,2
0.022577925,0.0,0.094796,0.023093461885767042,1.3975425003347608,1.4113688450980268,2,0.110168,12.582692121856352,74.158,73.29,76.67,0.8906828840838922,1.1355077180617374,32.468,32.07,32.71,0.21474636201807995,0.052428217104131654,789.7727272727273,328.6724329508305,,,,,,,333.2926407453366,350.76491316201447,0.4161607784125624,0.422010825691937,671.875,162.15937499999998,0.241353488372093,250.0,0.9861376843359817,593.75,906.25,90.9090909090909,90.9090909090909,500.0,1640.625,5.5,93.75,5.0,1593006547.0,1593006557.0,2
0.01902305,0.0,0.066613,0.017070693875689415,0.7664140093943219,1.1086614697983208,0,0.0,0.0,74.213,73.59,75.4,0.4911832651872421,0.39817639865321613,32.628,32.55,32.71,0.05015974481593823,0.028284271247462328,1050.78125,323.22553872478665,,,,,,,405.56260526053717,432.82472154826525,0.3076049736563025,0.3859629254524071,1015.625,335.90156249999995,0.3307338461538461,433.59375,0.7969806252653485,787.5,1259.375,87.5,87.5,656.25,1640.625,8.0,0.0,10.0,1593006552.0,1593006562.0,2
0.014475499999999999,0.0,0.084547,0.022193833926340892,1.412473114634782,1.5345760062239648,0,0.0,0.0,75.71300000000001,73.59,78.08,1.5736521216584056,0.5504644503608844,32.635000000000005,32.55,32.73,0.04944694126030389,0.023204774044613498,955.078125,210.36836248653896,,,,,,,270.76178084117726,286.67470183575506,0.22026298894296104,0.2834969975269586,1039.0625,185.325,0.1783578947368421,332.03125,0.776949988410426,731.25,1112.5,75.0,87.5,656.25,1203.125,8.0,0.0,15.0,1593006557.0,1593006567.0,2
0.00358685,0.0,0.084547,0.014868085509826072,20.469298778141653,4.5660288222073575,0,0.0,0.0,78.161,76.1,79.83,1.1860982252747871,0.4243295365109014,29.713,26.05,32.73,2.9768071822004187,0.8665966441140556,1118.3035714285713,214.7811732460561,,,,,,,216.41236077413262,226.08606514813485,0.1920598116052558,0.1935184383768691,1109.375,115.828125,0.10440845070422536,109.375,0.9924625953792955,1043.75,1200.0,71.42857142857143,85.71428571428571,765.625,1484.375,7.0,0.0,20.0,1593006562.0,1593006572.0,2
0.0923128,0.0,1.572151,0.3252178966331035,11.562550224214304,3.575608670502967,0,0.0,0.0,80.208,78.54,82.14,1.1744769048389139,0.4130644286575907,28.846000000000004,26.05,31.73,2.3027948236870786,0.5835171871438816,1206.25,198.0742245661964,,,,,,,247.66980443980248,249.47046783721046,0.1642066110393338,0.20532211767030256,1234.375,301.153125,0.24397215189873417,250.0,0.7997512050942788,1025.0,1321.875,80.0,80.0,1000.0,1484.375,5.0,0.0,25.0,1593006567.0,1593006577.0,2
0.197087725,0.0,1.572151,0.3302506582303045,7.165462222365145,2.704395942847836,0,0.0,0.0,82.357,80.16,84.45,1.3186739551534354,0.481513816578046,31.339999999999996,28.39,31.77,0.9917358519283247,0.4760413685966638,555.2884615384615,131.59914260714578,,,,,,,185.59141461038368,193.83913974617687,0.2369923953444703,0.33422523150614547,562.5,138.99375,0.24710000000000001,171.875,0.7090799048189534,421.875,659.375,69.23076923076923,84.61538461538461,359.375,765.625,6.5,109.375,30.0,1593006572.0,1593006582.0,2
0.237745075,0.0,0.793388,0.1173303698058153,10.469793728677413,2.302971321946073,0,0.0,0.0,84.736,82.58,86.91,1.4115325005114123,0.4834252786108725,31.688,31.59,31.77,0.07068238818828923,0.02075498086651074,814.0625,307.5519730807028,,,,,,,192.14444526767412,190.72743149583914,0.3777989688515351,0.23603156424435975,718.75,243.2390625,0.3384195652173913,476.5625,1.6006290093489606,559.375,1146.875,60.0,80.0,484.375,1375.0,10.0,0.0,35.0,1593006577.0,1593006587.0,2
0.329831325,0.211369,0.47654,0.07549556575401879,-1.3073041102368719,-0.3125225439163452,2,0.06148799999999999,12.717948717948723,87.152,85.0,89.34,1.3575330566877561,0.48343677054100004,31.694,31.59,31.79,0.07364781055808793,0.02864459496157734,882.8125,354.5685526198628,,,,,,,298.46976628946675,295.27162048038264,0.40163517464904813,0.3380896467703694,843.75,382.23281249999997,0.4530166666666666,468.75,1.1879546696732741,590.625,1175.0,70.0,70.0,453.125,1484.375,5.0,390.625,40.0,1593006582.0,1593006592.0,2
0.337901775,0.139631,0.47654,0.08590670385991057,-0.5333199927381815,-0.8564837594711886,2,0.06148799999999999,12.717948717948715,89.614,87.35,91.93,1.4781759029290134,0.5095313751107222,31.79,31.71,31.85,0.044721359549995794,0.020754980866511095,666.6666666666666,231.50068312616008,,,,,,,279.78627953477115,293.3477661953781,0.34725102468924013,0.41967941930215674,695.3125,220.07343749999998,0.3165101123595505,285.15625,0.8274197130434687,515.625,843.75,83.33333333333334,83.33333333333334,156.25,968.75,6.0,546.875,45.0,1593006587.0,1593006597.0,2
