HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,window_start_sec,start_unix,end_unix,label
,,0.023297192268959526,0.09594037478790753,0.008321592191431665,0.12755915924829872,0.24282990680891045,0.18263833350932224,0.7521245463930658,-2.3440283764335947,1350.0,1593089878.0,1593089938.0,1
,,0.039495693845642256,0.11056568001402454,0.01445994463172829,0.1645213184913951,0.3572147690009457,0.2400642920188364,0.6720446993002152,-2.2021455453364718,1380.0,1593089908.0,1593089968.0,1
,,0.039753579038945365,0.04326781853263793,0.0036159882218710403,0.08663738579345434,0.9187793696823033,0.45885016814471846,0.4994127897140096,-3.1403461412545535,1410.0,1593089938.0,1593089998.0,1
,,0.03801118327286703,0.03083445325830998,0.004920890944998299,0.0737665274761753,1.2327503573497902,0.5152903976013194,0.4180006069591484,-3.4791226019003565,1440.0,1593089968.0,1593090028.0,1
,,0.04996079877737,0.047464613506751505,0.007144817831502922,0.10457023011562443,1.0525904476239638,0.4777726770049928,0.45390177925657593,-3.0477708243813795,1470.0,1593089998.0,1593090058.0,1
,,0.023238371516881032,0.08538333893847204,0.025457972866036443,0.1340796833213895,0.27216517655308375,0.17331761935310191,0.6368104161896613,-2.4606042916182833,1500.0,1593090028.0,1593090088.0,1
,,0.021249185884097233,0.13919724540466247,0.036960609600064434,0.19740704088882416,0.1526552183006452,0.10764147919153687,0.7051280682691337,-1.9718633200372266,1530.0,1593090058.0,1593090118.0,1
,,0.027621039432794595,0.14970878372603869,0.04848859460700434,0.2258184177658376,0.18449845590449812,0.12231526421124883,0.6629609099523459,-1.899063313753255,1560.0,1593090088.0,1593090148.0,1
,,0.030100019720748328,0.04301115757924349,0.03022189940718924,0.10333307670718105,0.6998188706103118,0.2912912368422352,0.41623804254978175,-3.146295718360263,1590.0,1593090118.0,1593090178.0,1
,,0.02960082647971258,0.11060769990528133,0.02645554717266994,0.16666407355766383,0.2676199442268593,0.17760772221537618,0.6636565250339471,-2.2017655729204635,1620.0,1593090148.0,1593090208.0,1
,,0.031125460988566597,0.06239090249023262,0.0068782612947405515,0.10039462477353976,0.4988781977218446,0.3100311501614387,0.6214566031893424,-2.774335807661409,1650.0,1593090178.0,1593090238.0,1
,,0.03168181650699935,0.0428663187177836,0.009288307740421851,0.08383644296520479,0.7390841447239969,0.3779002947459074,0.5113088914754493,-3.1496688728831637,1680.0,1593090208.0,1593090268.0,1
,,0.006091109487888308,0.00919943140139412,0.003255758250462196,0.018546299139744624,0.6621180399220364,0.32842722108558525,0.4960251817398861,-4.688613601033392,1710.0,1593090238.0,1593090298.0,1
,,0.01678274239815147,0.05163109648488827,0.0015877120930927076,0.07000155097613245,0.32505105528920064,0.2397481507784545,0.7375707504322623,-2.963631142956254,1740.0,1593090268.0,1593090328.0,1
,,0.042210893992361935,0.09530713874668639,0.027271647094828426,0.16478967983387677,0.4428933083864036,0.2561501062136562,0.5783562347033188,-2.3506505629775463,1770.0,1593090298.0,1593090358.0,1
,,0.03442225778295484,0.05382107196254485,0.028096174386062246,0.11633950413156194,0.6395684167515275,0.2958776388115648,0.46262077842176086,-2.9220902163316578,1800.0,1593090328.0,1593090388.0,1
,,0.047905012895015,0.04338271457209383,0.01184321921910165,0.10313094668621049,1.104241939849245,0.4645066726748114,0.4206566114833743,-3.1376941989600096,1830.0,1593090358.0,1593090418.0,1
,,0.05519910508546496,0.052482287656094924,0.006958558926755648,0.11463995166831553,1.0517663682492797,0.48149972398078933,0.45780102741093626,-2.9472795442884574,1860.0,1593090388.0,1593090448.0,1
,,0.03721293714122783,0.14415039805734647,0.052865983425251915,0.23422931862382623,0.2581535510323297,0.15887395036567578,0.6154242299993747,-1.9368980934908797,1890.0,1593090418.0,1593090478.0,1
