HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,window_start_sec,start_unix,end_unix,label
,,0.008670808418630875,0.08531924520661223,0.010327143808778787,0.10431719743402189,0.10162781442373671,0.08311964500498542,0.8178828352877731,-2.4613552320354155,4200.0,1593109125.0,1593109185.0,2
,,0.017587309103573152,0.13615642940277095,0.013521489074035442,0.16726522758037954,0.1291698760074508,0.10514623605866645,0.8140151505030583,-1.9939508380410824,4230.0,1593109155.0,1593109215.0,2
,,0.015528569936809683,0.12991607321227416,0.0223799349927948,0.16782457814187865,0.11952770394650891,0.09252858019212092,0.7741182766593538,-2.040866627684763,4260.0,1593109185.0,1593109245.0,2
,,0.001955034016877558,0.10838842370790622,0.02384722823251911,0.13419068595730288,0.01803729540477625,0.014569073873723363,0.8077194250455916,-2.2220339880417903,4290.0,1593109215.0,1593109275.0,2
,,0.016669634280612678,0.02776078693922783,0.0026743546073513228,0.04710477582719183,0.6004741262236115,0.35388416541385853,0.5893412387964824,-3.584130795790436,4320.0,1593109245.0,1593109305.0,2
,,0.01448042657891668,0.03237308849497569,0.004241519964735147,0.05109503503862751,0.4472982731061958,0.2834018328389358,0.6335857969468432,-3.4304278033317535,4350.0,1593109275.0,1593109335.0,2
,,0.03777097021326283,0.10876943492197136,0.02258617932830031,0.1691265844635345,0.3472572073244551,0.22332958672979442,0.6431244104348551,-2.218524913054244,4380.0,1593109305.0,1593109365.0,2
,,0.042283499386983746,0.0576055961063362,0.009292933204407479,0.10918202869772743,0.7340172178572919,0.3872752676545921,0.5276106039925161,-2.854135561375604,4410.0,1593109335.0,1593109395.0,2
,,0.04231405750545242,0.039323921172609536,0.007389251139923243,0.08902722981798519,1.076038610689862,0.47529343091953846,0.4417066694426715,-3.235922264041325,4440.0,1593109365.0,1593109425.0,2
,,0.04258589054144754,0.09991115549123586,0.018908448570944047,0.16140549460362744,0.42623759411113155,0.26384411909909333,0.6190071517490362,-2.30347393298294,4470.0,1593109395.0,1593109455.0,2
,,0.05894836116289294,0.09063244763239142,0.04582270006602477,0.1954035088613091,0.6504112236049244,0.3016750390328585,0.463822006884837,-2.400942988412737,4500.0,1593109425.0,1593109485.0,2
,,0.0157320429598714,0.10544750639034745,0.017411260910778936,0.1385908102609978,0.14919312460205786,0.11351432992017588,0.7608549671638832,-2.249542019654666,4530.0,1593109455.0,1593109515.0,2
,,0.019999603850801368,0.1292686707052921,0.010349532283757845,0.15961780683985133,0.15471346414938117,0.12529682149352853,0.8098637192465042,-2.0458623218265495,4560.0,1593109485.0,1593109545.0,2
,,0.013312745066829092,0.04469122288110679,0.022493202613694332,0.08049717056163021,0.29788276553195536,0.16538152799590133,0.5551899845584052,-3.107978152770367,4590.0,1593109515.0,1593109575.0,2
,,0.03783432839596567,0.05461236478130761,0.01564813853837338,0.10809483171564666,0.6927795298275634,0.35001052127535875,0.5052264193811822,-2.9074949606736338,4620.0,1593109545.0,1593109605.0,2
,,0.03409925179557612,0.1394402743363303,0.015522116047601581,0.18906164217950802,0.24454378018024148,0.18036049725623332,0.7375386817170253,-1.970118910357431,4650.0,1593109575.0,1593109635.0,2
,,0.00870231899211479,0.12456783939999619,0.008660223436614323,0.1419303818287253,0.0698600781231424,0.0613139969045974,0.8776685991750421,-2.0829048166995427,4680.0,1593109605.0,1593109665.0,2
,,0.022440985537520598,0.0784991803484438,0.041635623258257905,0.1425757891442223,0.28587541217512186,0.1573968881548357,0.5505786137998373,-2.5446670956693844,4710.0,1593109635.0,1593109695.0,2
,,0.04225120793625239,0.06598558935679176,0.003293341374515598,0.11153013866755974,0.6403096243907922,0.3788322012419572,0.5916390864847431,-2.7183189038749447,4740.0,1593109665.0,1593109725.0,2
,,0.03860326088552164,0.07987213481529185,0.007991787178215448,0.12646718287902894,0.48331324779027807,0.3052433050750189,0.6315641180344218,-2.5273282377848787,4770.0,1593109695.0,1593109755.0,2
,,0.009607432943504676,0.12619587975670277,0.01859439514315252,0.15439770784336,0.07613111428064978,0.06222523039818465,0.8173429613652774,-2.069919977928579,4800.0,1593109725.0,1593109785.0,2
,,0.015931386676835385,0.09027818117457259,0.027920294129843974,0.13412986198125196,0.17646995619050596,0.11877583739750809,0.673065489228575,-2.4048594737291813,4830.0,1593109755.0,1593109815.0,2
,,0.05133798227376211,0.12082329610243707,0.011819970223272648,0.18398124859947182,0.424901355366406,0.27903921005300475,0.6567152740955142,-2.1134261635442018,4860.0,1593109785.0,1593109845.0,2
,,0.06347674823506394,0.13188235027076328,0.008934261252411856,0.2042933597582391,0.4813134441776472,0.31071371242894225,0.6455537782864453,-2.0258450396546976,4890.0,1593109815.0,1593109875.0,2
,,0.03325589475982129,0.06552911166792995,0.019417074169739024,0.11820208059749025,0.5074980251273081,0.28134779516332303,0.5543820492557497,-2.7252607821353902,4920.0,1593109845.0,1593109905.0,2
,,0.017531463562986394,0.1561659589373188,0.022799956812778185,0.1964973793130834,0.1122617482214744,0.08921983399612239,0.7947483039379182,-1.8568359978668705,4950.0,1593109875.0,1593109935.0,2
,,0.012712089969418652,0.11835394514620916,0.025977463136700282,0.1570434982523281,0.10740740373051956,0.08094629902470478,0.7536379822362662,-2.134075609008999,4980.0,1593109905.0,1593109965.0,2
,,0.028007532798155092,0.1275028293838396,0.024788227850106724,0.18029859003210144,0.2196620493325689,0.15533972169814786,0.7071759649431437,-2.059616723384077,5010.0,1593109935.0,1593109995.0,2
