HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,window_start_sec,start_unix,end_unix,label
,,0.037698956066988185,0.04714627519875944,0.002373874504613155,0.08721910577036078,0.7996168500704836,0.43223277439057656,0.5405498575379905,-3.0545002719891188,0.0,1606959940.0,1606960000.0,2
,,0.049409951544457695,0.03337508902088207,0.0004418473623792373,0.083226887927719,1.4804440375737413,0.5936777497600213,0.40101330053176704,-3.399945494972934,30.0,1606959970.0,1606960030.0,2
,,0.019000597545797426,0.09864723372238807,0.021213092763222106,0.1388609240314076,0.19261155968416402,0.13683185300927325,0.7104031203196949,-2.3162050882408085,60.0,1606960000.0,1606960060.0,2
,,0.037469756795663965,0.1441565338231266,0.05142770977121278,0.23305400039000335,0.2599240964106256,0.16077714492332396,0.6185542131089292,-1.9368555293683938,90.0,1606960030.0,1606960090.0,2
,,0.024922500876121703,0.1270322351120095,0.014694135102260274,0.16664887109039148,0.19619036738310175,0.1495509733312479,0.7622748013882816,-2.063314404950734,120.0,1606960060.0,1606960120.0,2
,,0.053640934761831294,0.048044623282397045,0.0031767072178811202,0.10486226526210946,1.1164815352290351,0.511537058900574,0.45816884808187824,-3.0356250482161666,150.0,1606960090.0,1606960150.0,2
,,0.05128161344589349,0.04614938740349393,0.015252686216879977,0.1126836870662674,1.111208974401489,0.45509349916581654,0.40954807749904604,-3.075871592151844,180.0,1606960120.0,1606960180.0,2
,,0.042734754504847317,0.05170712934746819,0.019927839082644127,0.11436972293495963,0.826477026362706,0.3736544376272551,0.4521050503626145,-2.9621596085712243,210.0,1606960150.0,1606960210.0,2
,,0.0444276412786867,0.1135375301658993,0.03626612994343296,0.19423130138801895,0.39130357348596284,0.2287357442451199,0.5845480587039037,-2.1756218344627754,240.0,1606960180.0,1606960240.0,2
,,0.007411759016500286,7.682878437533898e-05,9.391207172296966e-07,0.007489526921592855,96.47112181667373,0.9896164462846968,0.010258162522099488,-9.473931191475438,270.0,1606960210.0,1606960270.0,2
,,0.017247099155394182,0.0026144586147795294,0.00013984291604511966,0.02000140068621883,6.59681475082312,0.8622945675638412,0.13071377628972344,-5.946698233576104,300.0,1606960240.0,1606960300.0,2
,,0.044617720898881726,0.12275389078435758,0.05029049175655534,0.21766210343979464,0.36347296703826615,0.20498616981905163,0.5639653795696747,-2.0975738159922637,330.0,1606960270.0,1606960330.0,2
,,0.06262674725034048,0.1129487857279273,0.01525486515244916,0.19083039813071695,0.5544703012673081,0.32818014249198274,0.5918804699582426,-2.1808207866533373,360.0,1606960300.0,1606960360.0,2
,,0.0285039057205156,0.12253644647268011,0.0375704136572067,0.18861076585040243,0.23261573630561122,0.15112554997588853,0.6496789614325118,-2.099346771022356,390.0,1606960330.0,1606960390.0,2
,,0.03668323265113836,0.016653789368966762,0.00015153047149256237,0.05348855249159769,2.20269584527682,0.685814645234619,0.3113524033312145,-4.095117498722564,420.0,1606960360.0,1606960420.0,2
,,0.042710429666150775,0.01253696268606369,0.00036250212413592437,0.05560989447635039,3.4067605316899,0.7680365170323159,0.2254448206406033,-4.37907398315772,450.0,1606960390.0,1606960450.0,2
,,0.05584094916409052,0.045873056122113065,0.003010675571750641,0.10472468085795422,1.217292979465836,0.5332167040912896,0.4380348142032924,-3.081877346865112,4350.0,1606964290.0,1606964350.0,2
,,0.02431337323513491,0.08297070620973822,0.0060116898746999095,0.11329576931957304,0.2930356308366731,0.2146008927001877,0.73233719765566,-2.489267670714612,4380.0,1606964320.0,1606964380.0,2
,,0.06852829034217325,0.08691613272024191,0.005412437855347205,0.16085686091776238,0.7884415493122106,0.4260203136576695,0.5403321451403775,-2.4428116169877523,4410.0,1606964350.0,1606964410.0,2
,,0.017499022186268014,0.033960414850320045,0.0021700796102263574,0.053629516646814424,0.5152770442703559,0.3262946093941246,0.6332411137316727,-3.382559701762012,4440.0,1606964380.0,1606964440.0,2
,,0.058174567059351395,0.03237255178520993,0.001323681690965349,0.09187080053552667,1.7970337168764572,0.6332215102104737,0.35237041145289016,-3.4304443823558683,4470.0,1606964410.0,1606964470.0,2
,,0.059838847593797234,0.0267818751600963,0.0005484157504729135,0.08716913850436646,2.2343038803703417,0.6864682687072765,0.30724033321442945,-3.6200299202557367,4500.0,1606964440.0,1606964500.0,2
,,0.03795134885663682,0.0038140442396808693,9.745069288408692e-05,0.04186284378920178,9.950421775866005,0.9065640415576856,0.09110810194563693,-5.569065172584115,4530.0,1606964470.0,1606964530.0,2
,,0.0006597936979831304,0.0006260433850765988,6.05976862376296e-05,0.0013464347692973588,1.053910501589921,0.4900301990325501,0.4649637690233605,-7.376090884031489,4560.0,1606964500.0,1606964560.0,2
,,0.029338460518113986,0.0018218635376033635,2.7680707626239786e-05,0.03118800476334359,16.103544482101185,0.9406969359128916,0.0584155206922588,-6.3078953799836714,4590.0,1606964530.0,1606964590.0,2
,,0.041740347700770855,0.09263066016901646,0.007545516948559093,0.1419165248183464,0.45061049575389256,0.2941190094261301,0.652712291874283,-2.379135088795506,4620.0,1606964560.0,1606964620.0,2
,,0.026907244182971274,0.044861114926504464,0.000375354299532323,0.07214371340900806,0.5997899122002017,0.3729672747842165,0.6218298560842168,-3.104183896732478,4650.0,1606964590.0,1606964650.0,2
,,0.026251939141914777,0.057022166998494196,0.0031708994418510723,0.08644500558226005,0.4603812959722843,0.3036837000020058,0.6596351820954257,-2.8643151920371106,4680.0,1606964620.0,1606964680.0,2
